1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1956	-1.073265	323.042003	71926.472736	0.000162	49.3
1957	-1.064791	324.042003	71718.015585	0.000177	47.9
1958	-1.064176	323.178861	71897.872168	0.000130	49.3
1959	-1.065688	324.178861	71689.580525	0.000154	48.1
1960	-1.067466	323.315719	71869.294336	0.000137	47.6
1961	-1.060245	324.315719	71661.168003	0.000180	47.8
1962	-1.062785	323.452577	71840.739198	0.000153	53.1
1963	-1.063923	322.589435	72021.212622	0.000169	52.2
1964	-1.070834	323.589435	71812.206757	0.000187	50.9
1965	-1.073983	322.726293	71992.536675	0.000149	49.1
1966	-1.066711	321.863151	72173.774537	0.000143	50.0
1967	-1.067909	321.000009	72355.927218	0.000198	49.1
1968	-1.061773	320.136867	72539.001661	0.000165	125.1
1969	-1.066028	319.273725	72723.004882	0.000150	98.9
1970	-1.061698	320.273725	72509.911991	0.000115	80.5
1971	-1.071823	321.273725	72298.064259	0.000181	56.2
1972	-1.066430	320.410583	72480.845641	0.000141	47.8
1973	-1.062219	321.410583	72269.167471	0.000159	48.7
1974	-1.065888	320.547441	72451.802586	0.000122	49.6
1975	-1.068465	319.684299	72635.363133	0.000155	48.1
1976	-1.066451	318.821157	72819.856163	0.000120	49.5
1977	-1.068269	319.821157	72606.196140	0.000152	51.8
1978	-1.067568	318.958015	72790.540844	0.000135	52.5
1979	-1.067508	318.094872	72975.824021	0.000113	45.3
1980	-1.060458	319.094872	72761.249119	0.000152	44.8
1981	-1.066895	318.231730	72946.383017	0.000124	49.3
1982	-1.074834	319.231730	72731.980959	0.000147	51.2
1983	-1.072196	320.231730	72518.835538	0.000140	47.7
1984	-1.067513	319.368588	72702.736336	0.000127	51.7
1985	-1.062805	320.368588	72489.762036	0.000137	67.5
1986	-1.067895	321.368588	72278.031858	0.000153	50.8
1987	-1.070512	322.368588	72067.534933	0.000148	46.1
1988	-1.065834	321.505446	72249.151078	0.000149	44.8
1989	-1.069525	320.642304	72431.684910	0.000175	47.5
1990	-1.066003	321.641653	72220.430731	0.000140	50.4
1991	-1.075702	322.641653	72010.268691	0.000140	48.4
1992	-1.064917	323.641653	71801.326248	0.000147	52.5
1993	-1.074070	324.641653	71593.592818	0.000143	50.5
1994	-1.064803	323.778511	71772.825099	0.000138	51.5
1995	-1.066428	324.778511	71565.256315	0.000155	49.6
1996	-1.061600	325.778511	71358.884657	0.000123	50.1
1997	-1.070745	326.778511	71153.699798	0.000118	49.1
1998	-1.067798	327.778511	70949.691530	0.000152	49.7
1999	-1.066738	326.915369	71125.710374	0.000151	50.4
